EmployeeID,SSYear,HiringDate,DismissalDate
F37F0ED5-9CA6-430D-8DDF-A48A3F5489DB,0.27,2019-02-01,NULL
6F342754-CDB7-471D-8731-A48DF4D7DD03,1.50,2017-05-01,2018-10-01
EE61D5DE-A568-47E8-898B-A490B28764A0,0.92,2017-06-01,2018-04-01
6A8A6A8E-8E1D-453B-A20E-A4914A4725D9,4.92,2014-08-01,NULL
9AF14861-0057-4158-A7D0-A492621604FE,0.92,2018-08-01,NULL
7EC22A24-D1C3-4A3F-9DC5-A49579A722C0,2.17,2017-05-01,NULL
3558A5B3-71A1-478D-B2FF-A4986FD8A9A4,1.83,2017-09-01,NULL
C09ED176-501B-4989-820F-A49ACD44BC07,0.50,2018-11-01,2019-04-01
CD7D9B58-F696-42FE-9897-A49C62225150,0.83,2017-11-01,2018-08-01
B7E1ABEF-2274-47D6-BAE4-A49FD73817F4,1.58,2017-12-01,NULL
762C9AF5-0DE0-4D51-9596-A4AC43217D63,5.07,2012-01-01,2016-04-01
7F236726-D51E-4621-B57C-A4B3B89A4081,0.36,2018-09-01,2019-01-01
59C188B7-1C34-49C3-8980-A4B5DB600E6F,2.10,2013-04-01,2015-05-01
C357A151-4ABC-44BA-8C51-A4BAFE319578,0.21,2019-03-01,NULL
9E29D823-6734-405F-979C-A4C3DD12CBF6,1.83,2017-09-01,NULL
70346839-C3AB-4ABB-95B6-A4C51F45FB7B,6.67,2012-11-01,NULL
F804BFAE-9A49-4EA3-B55E-A4CBC5524BAC,5.42,2014-02-01,NULL
B57C174B-1EE1-41C9-B632-A4CC18C5AC9E,0.32,2019-02-01,NULL
ADA5E256-5D1A-4C06-8A27-A4CC7E18A2A3,0.03,2015-08-01,2015-09-01
FD053AC3-43C8-4E7A-AD75-A4CEA7DE7C5B,0.34,2019-02-01,NULL
88AF3D61-CF7E-4579-926B-A4D296922987,1.25,2018-04-01,NULL
2295FCBB-6D0B-47A2-9B8A-A4D53E6C241B,1.50,2018-01-01,NULL
09D06151-F3B6-4347-B51E-A4E440FA9D77,3.42,2016-02-01,NULL
D2E20EBA-D6F2-427F-8920-A4E465EB4DC2,0.83,2018-09-01,NULL
67DA30F0-AB74-45B0-818D-A4E48AF59E7D,5.73,2008-10-01,2014-07-01
787AF002-3D57-4B3E-B095-A4E9B499896D,1.83,2017-02-01,2018-11-01
797D8430-BFC9-453B-9253-A4F2D1FBE2B3,10.67,2008-11-01,NULL
E9A644E1-D2F2-4D5E-8D9D-A4F86ECCE1ED,1.00,2018-07-01,NULL
5E36405E-8ECB-42B4-9357-A4FA22286683,0.92,2018-08-01,NULL
8D793762-C2E2-4975-A7F6-A4FA2D8EBA70,1.17,2018-03-01,2019-04-01
65EA09BD-3836-4F29-89A6-A50499EF8948,0.24,2019-03-01,NULL
49BD77F2-3C12-489C-83ED-A508E75ED8FC,0.92,2018-08-01,NULL
59E53FEA-A1AE-4B0C-8C88-A50BC0AA2EBF,7.50,2012-01-01,NULL
29506140-F158-4A67-BE68-A50DDFADE80D,0.18,2019-04-01,NULL
AC347994-2E06-4469-AD08-A513B3600E4D,1.00,2018-07-01,NULL
6B07FCF2-C622-4359-AADB-A51B7F7ED8DF,4.67,2014-11-01,NULL
DF17ACB7-AABE-4BE7-9DF9-A51EA204E972,0.30,2019-02-01,NULL
B20B5276-C8D4-4D6B-A887-A5212B9B3946,1.75,2017-10-01,NULL
7E7C7E68-CB2E-4B55-950F-A523D9B96C0E,1.00,2018-07-01,NULL
32A2AF89-8481-49BD-8007-A5243E11D30D,0.83,2018-09-01,NULL
B8BDCD51-7DAC-4ADD-BC5D-A524CB1D473A,10.75,2008-10-01,NULL
AB170BCE-7E94-4E1D-AB7A-A5298418FDAE,6.00,2013-03-01,2019-02-01
310A9BAA-48FE-4C95-8670-A537F2E58113,8.17,2011-05-01,NULL
03D85C95-9436-4581-B8CD-A538826B5A05,5.72,2010-11-01,2016-09-01
7316DFF0-9D87-4174-A4E7-A53ECD8FB7B2,0.92,2017-04-01,2018-01-01
9425C2CB-49B5-4F12-860E-A5466C20EEEB,0.80,2015-12-01,2016-10-01
03C6591F-19BA-42DF-BBDB-A5475DE103AD,1.92,2017-08-01,NULL
B8AF8F27-2C67-48C8-8D42-A54E802E5FF9,0.29,2019-02-01,NULL
66F34A6B-5E9E-44A3-A8C9-A5535CADB84B,0.17,2018-05-01,2018-06-01
64D26518-9D60-4E76-8CD7-A5592813F694,2.50,2017-01-01,NULL
11EBF3D4-90C7-4A2E-B9E8-A559729D69F9,0.19,2018-06-01,2018-08-01
DEBBF9D3-0067-49D1-B73E-A56325C2FCEA,0.83,2018-09-01,NULL
94870938-689E-45DA-8F2E-A56AF90FD4D6,8.58,2010-12-01,NULL
FB6A409E-EED5-4BC1-8BF2-A56E370C3A6A,0.92,2018-08-01,NULL
80C9838F-6000-460F-9E59-A56E88759A6A,5.17,2014-05-01,NULL
9B7B1E7C-73BF-4CFB-81E8-A56F0B63E964,5.67,2013-11-01,NULL
2EBCCF83-4764-407A-AF57-A56F52D49CE6,0.24,2019-03-01,NULL
2433C4D1-4CD6-4B0A-8FBF-A570092A91EA,1.17,2018-05-01,NULL
F6F55ADE-6401-4E60-9895-A57AD5B81B7A,1.04,2015-09-01,2016-10-01
662CA26A-5C70-4CC2-BCBB-A57B53569F5C,1.67,2017-11-01,NULL
2CD2B04F-0E6D-4956-A894-A5823173A20E,1.33,2018-03-01,NULL
14C85F2A-0B04-431F-91D4-A58666142B5D,1.78,2018-11-01,NULL
AC85A0AB-DB7E-4AB8-A30B-A58BDBD179CA,7.58,2011-12-01,NULL
590BADE3-E02E-47A0-A7F9-A58C9830DA13,0.21,2019-03-01,NULL
0E9B28A0-B3CA-4EE7-8F40-A593E59102B0,0.67,2018-11-01,NULL
D38D5611-5F37-4935-A856-A59E9C81120E,2.58,2016-12-01,NULL
5E7DF470-D105-4C44-B4D4-A5A3AA46E85F,0.27,2019-02-01,NULL
8BECE681-B6F6-488B-9E94-A5A53BBE7370,15.27,2004-01-01,NULL
5A97039E-5B7A-448E-821D-A5BB34E76ACB,4.58,2014-12-01,NULL
44778E09-2095-4EEB-9E51-A5BD7B05CBCF,0.04,2019-02-01,2019-02-01
C2ADC219-6639-4A65-AD2A-A5C824F5F89E,2.25,2017-04-01,NULL
ECE79D97-AB0A-4972-91D1-A5D2F7C32265,1.08,2018-06-01,NULL
F4F5D9F1-3062-4B70-B96C-A5D7C16D7A26,2.67,2015-11-01,2018-06-01
0B8D6509-1362-4311-B651-A5DD0AC4B466,1.00,2018-07-01,NULL
3700A8F1-4855-473A-9CAC-A5DE2BC04DFF,0.75,2018-02-01,2018-10-01
B6C9242F-C71F-4086-AB43-A5E286409050,0.19,2019-03-01,NULL
09EDBA7D-424E-40B9-809D-A5E767124A32,1.92,2012-08-01,2014-07-01
094170F2-1C0D-4824-A6A7-A5F6BB1D3D38,0.57,2015-12-01,2016-06-01
0EE5213A-7142-47D9-91E1-A5FA7668AFC3,4.83,2014-03-01,2018-12-01
0CE7DD69-BEC3-468C-AA6E-A5FBE0BDB4E9,1.08,2018-06-01,NULL
0C0036F7-4B21-43C4-878B-A5FCD173CE10,2.67,2016-11-01,NULL
F04C94EF-789B-40F9-AFCD-A5FCEA455364,0.75,2018-10-01,NULL
DC18785B-F3ED-467B-A61B-A5FE510B4351,0.21,2016-07-01,2016-09-01
EA2A835C-9A34-43B8-9F1F-A5FFF76C872A,11.37,2004-03-01,2015-08-01
C2FC0298-8EE7-4AC2-ACEE-A6053CF4FDA0,2.77,2011-11-01,2014-09-01
E9A606FA-6949-4958-8D00-A6071829FCB4,5.42,2014-02-01,NULL
DE25BB07-1BC2-4162-A33A-A60E6282FB0D,1.42,2017-08-01,2018-12-01
83D58876-5C28-43FF-8E64-A613398FCCC1,0.23,2019-03-01,NULL
FAE7538E-540A-4214-8B6A-A61768EB37D8,1.84,2012-10-01,2014-08-01
ECB015B5-5B4D-4472-9DB6-A6179E77A829,1.17,2017-06-01,2018-05-01
13E1894A-9477-4D2A-B9E8-A61E0D5789AF,3.46,2012-09-01,2016-04-01
F21F3609-8B27-44A5-B6EF-A61F25F7C861,3.28,2011-10-01,2015-03-01
19D76A1C-CC0C-41F0-B0A5-A62083E4AC5F,3.09,2012-09-01,2015-11-01
48046A0C-841A-47B5-8E46-A6242D21A626,1.43,2014-10-01,2016-03-01
8D0298CC-2D5C-419A-9A87-A628FA13935F,2.33,2019-04-01,NULL
91723B96-38A9-4222-8473-A62E780EEA53,0.58,2018-12-01,NULL
430928E9-1FDC-40D3-B09B-A62F4876B79D,0.18,2014-07-01,2014-10-01
9C475C21-72AB-4E9F-A340-A63302ABCA29,5.27,2010-05-01,2015-09-01
9175D768-B638-49D9-987A-A63BC6274214,0.75,2018-10-01,NULL
C33D008F-0C6A-407A-B7E8-A641DBF83C74,0.83,2018-09-01,NULL
CA047E0F-5466-4901-8548-A6793C773467,0.28,2016-03-01,2016-06-01
68E6857E-E296-4170-8C97-A67A6218EA93,1.63,2013-12-01,2015-08-01
D3390D65-63B2-40C3-A3F8-A67C0434E977,0.58,2018-12-01,NULL
74186BDC-A1F8-4C92-A372-A67E5383D399,1.15,2013-12-01,2015-02-01
450B6893-D2F6-4A92-9731-A67E67FE76BB,1.25,2018-04-01,NULL
28C279CB-9C84-4CD0-B92F-A67F47B05A7A,0.24,2015-07-01,2015-10-01
2E6D03D1-3032-40A7-8309-A6853170794F,5.58,2013-12-01,NULL
5290FF61-0B25-47D4-8143-A6915CB164D2,19.71,1999-08-01,NULL
9B05B8AF-604E-4EB1-ABC2-A6969228530A,1.92,2017-08-01,NULL
CDD00609-67B2-4FD5-A602-A69AD5FA8C09,1.92,2017-08-01,NULL
0DB2CA41-C5C7-4AC2-931E-A6A08B0524A6,6.72,2010-01-01,2016-10-01
DC7395F8-247C-43A2-82ED-A6A0E9B34F41,1.33,2018-03-01,NULL
393FBC66-0B9C-428F-ACE9-A6A6178E8244,1.92,2017-08-01,NULL
E7367DB3-6C0B-4D38-8FA4-A6A7DED2976B,1.67,2017-11-01,NULL
26C7D483-C354-476E-B6AF-A6AA95C2A178,2.01,2014-04-01,2016-05-01
7314C011-58CF-4A46-B91B-A6B505545B53,1.25,2018-04-01,NULL
84170597-5ABF-400E-9B81-A6C586A1C30C,1.44,2012-11-01,2014-04-01
26E06F54-3130-4416-BC21-A6CA6BAA5BF3,9.25,2010-04-01,NULL
B706CACD-F3A8-49B9-B896-A6CACE83FE02,8.67,2010-11-01,NULL
85981806-E73E-4F69-ACE0-A6CC3213C7D5,0.80,2016-06-01,2017-03-01
001AAE0C-4EE9-43DB-BE7C-A6D08D061A9A,5.42,2014-02-01,NULL
24BA41C0-5039-4093-BADB-A6D3533B0426,3.42,2016-02-01,NULL
D127297A-AA56-4748-B444-A6D510B9214A,3.75,2015-10-01,NULL
4622ED75-2CFD-4726-963E-A6D7DCCC4596,0.67,2018-11-01,NULL
1E5A8031-E17A-4FB3-8C8E-A6D96928A3A0,4.08,2015-06-01,NULL
1A9B6483-5921-41C7-9ACC-A6DEB863B8F5,0.50,2018-06-01,2018-10-01
D465104C-A8EB-4112-B1C1-A6DF714FB258,0.81,2015-11-01,2016-08-01
FCE1DE09-11FD-42DC-835F-A6EEAF881FC8,0.08,2019-05-01,NULL
B84C3969-C203-4181-A666-A6EF848D99AB,1.33,2018-01-01,2019-04-01
FE988555-8DD0-4DB5-A0D2-A6F46F1D0FE7,0.27,2019-02-01,NULL
38B35AC9-78CD-4A7D-B9BB-A6F99FAE77A1,3.83,2015-09-01,NULL
8527E808-BA67-44E8-B753-A6FC279CDFF3,5.92,2013-08-01,NULL
406E4FAF-A01C-4B13-9DB4-A6FDBEBF7040,5.25,2013-05-01,2018-07-01
93F75C32-FF93-48E0-B1EC-A7040AB4B4D0,0.08,2019-05-01,NULL
DB28B38F-5372-4F81-BD43-A70C3EFD22D2,1.00,2018-07-01,NULL
716BE00B-7681-4736-A9D3-A7125882ED9D,0.67,2018-04-01,2018-11-01
2C1359CD-894D-47A5-8D9D-A712A4040DAA,0.06,2019-05-01,NULL
30100B4E-71A7-4C3F-9CE1-A7184FA792B6,5.25,2014-04-01,NULL
C08C614F-C87B-4C88-B7FF-A71986919A63,7.08,2012-06-01,NULL
6D9A60E2-BEE5-4C29-A3A6-A71C2AEA62BA,4.00,2015-07-01,NULL
0764945E-454F-4E7E-8087-A723BB96BC46,2.17,2017-03-01,2018-07-01
7CC06B9D-58FD-448D-8C94-A728E2D2BD75,1.92,2015-05-01,2017-04-01
E7056451-7095-436D-85BD-A72BFAF19718,3.17,2017-02-01,NULL
C509BFD2-85A9-4404-B788-A73C121CE87F,5.92,2013-08-01,NULL
29006202-20C0-49D1-ADB7-A743637491D3,1.58,2017-12-01,NULL
4ABB38DE-CD26-4112-8888-A7562AF93FFB,1.39,2014-06-01,2015-11-01
9C9C47F6-50DB-440F-9709-A762326E8260,1.17,2018-05-01,NULL
44DEA3C5-1280-4154-8C31-A77BAF46F965,1.08,2018-06-01,NULL
3FD4A3E4-D351-47FE-BE47-A77BC7178E26,0.08,2019-05-01,NULL
05244C4C-FB79-469F-983C-A77C72CC80AA,0.24,2019-02-01,2019-04-01
D5B9425F-9F21-49D3-ADE8-A77D7F960FD1,0.73,2014-01-01,2014-09-01
950324E3-D096-4CC2-B9CD-A782BE2E1E44,12.80,2005-02-01,2018-01-01
EE8E31A9-1084-41B5-AFA3-A7835019AFB8,0.16,2019-04-01,NULL
91937CCE-516A-4519-9A38-A7840E5C175E,0.19,2019-03-01,NULL
671014EF-441F-4F40-8401-A78677CC8DD8,0.17,2019-04-01,NULL
FEEBF81F-52BD-402D-BFF8-A789AFB1130D,5.58,2013-12-01,NULL
F407CD8B-57AF-4B98-86A8-A78DA0C54431,3.17,2016-11-01,NULL
3E01A312-16D6-4042-8955-A7942567C2D4,6.00,2013-07-01,NULL
84827052-681F-443C-9C34-A796188DED72,0.83,2018-09-01,NULL
7A4144B7-E0D5-4EA5-94FE-A79ED0503B7C,1.50,2019-01-01,NULL
12A94B76-A7B9-4A76-862E-A7A0BC8CD6DE,15.26,2004-01-01,NULL
54BC06AD-4F7B-4DEC-B632-A7A75F95CC85,0.54,2017-03-01,2017-10-01
6F8CDE0E-B7BB-498F-9A26-A7B34E919ED2,2.72,2013-11-01,2016-09-01
3722849F-DA53-430A-9C01-A7B520CA122E,1.00,2018-07-01,NULL
C390AF86-EC94-4F04-91BB-A7B85A2BA490,11.42,2008-02-01,NULL
FD0DAF77-05FD-4254-AD65-A7B8D9CDF0CA,5.77,2011-09-01,2017-06-01
2E2A4552-A03E-4517-BD2E-A7C01526C010,0.87,2013-03-01,2014-02-01
3819E7F6-3AC8-46C0-B4CF-A7C485EFE584,0.83,2018-09-01,NULL
05236D0B-085F-4FC8-956C-A7CAC58AC967,0.19,2019-03-01,NULL
2DD4F0FB-E06F-40B9-AD06-A7CC7289C6C1,5.42,2014-02-01,NULL
7DD0FA43-6047-48A1-A356-A7CEC25C8549,0.79,2015-04-01,2016-02-01
13D5CEB6-321B-47F6-9FFE-A7D4BC4F0207,1.50,2018-01-01,NULL
A8EEE8B1-269B-4246-9304-A7D8A826790B,3.00,2015-10-01,2018-09-01
5C5A528D-AB33-4180-9DDA-A7DB0246E21E,4.33,2015-03-01,NULL
1A9D4A58-0731-402B-A589-A7DB8C9A7EB9,0.75,2018-07-01,2019-03-01
6751A802-8A91-46BC-BB4D-A7DD0AE28B4C,3.27,2015-07-01,2017-02-01
7DE3DAD4-5B3C-4DD1-A08B-A7E0467566D7,1.08,2018-06-01,NULL
6D30733D-05D2-4DED-B98C-A7F61C7A16ED,0.67,2018-11-01,NULL
AEBDFBA7-DDD6-463C-8871-A7F809C23872,0.75,2018-10-01,NULL
33772241-3CF2-465F-98FE-A7F8EAF2DCD9,0.62,2017-05-01,2017-12-01
428353AB-2624-4693-BBC7-A803031312D9,1.94,2018-06-01,NULL
B1C960AB-A2E3-4D38-8C57-A804EE329B53,2.19,2014-01-01,2016-04-01
B347E0EB-4C89-4C9C-950B-A80511A45C2D,1.58,2017-12-01,NULL
FC57B904-DB15-4991-A88E-A8071F70E37F,0.67,2018-11-01,NULL
B1AACA1F-B16D-47EE-8B49-A80D23EF0952,5.50,2014-01-01,NULL
C5513FE1-7A11-499C-88A7-A80D9282DDBE,1.00,2018-07-01,NULL
927A0DF3-9A93-43DC-901F-A82179577330,0.75,2018-10-01,NULL
8400DCC3-93F8-487C-AB1A-A8254DA412D9,0.57,2014-06-01,2015-01-01
8FBB5CFB-278B-4413-AA72-A82DB14CD0A4,1.42,2018-02-01,NULL
5F76F6A5-7877-45AB-B8C7-A8305D564EA5,0.23,2017-10-01,2017-12-01
C177C6FE-870A-4F4E-A1FB-A8309C1CBD9D,0.39,2015-11-01,2016-03-01
6FDB29E4-1717-4430-A666-A83131D62F99,3.06,2011-06-01,2014-07-01
90BC8635-EEA6-40B6-9400-A835EA83F511,2.33,2015-11-01,2018-02-01
64086CF4-34B8-4026-B5E7-A838BDE92F6C,0.06,2019-05-01,NULL
064120A2-3802-4E6A-8C27-A83A7DBA63DE,0.92,2018-08-01,NULL
CDD353B4-72C8-4373-BEA6-A84135103EA2,0.25,2019-03-01,NULL
0773AD35-1011-44A0-9DFD-A8434B48FAAB,5.42,2010-06-01,2015-11-01
55784E2E-4ADB-4059-B6BC-A8445DDC6E71,1.08,2017-11-01,2018-11-01
7740EC83-AAA6-4784-9879-A8472D66B19E,1.53,2014-03-01,2015-09-01
9701768B-E427-44ED-9ABD-A84B4E40580B,0.10,2019-05-01,NULL
27E9D48D-1050-4BF8-84EC-A84E03B407A2,9.49,2010-01-01,2016-09-01
A168B421-8616-4DC5-A5E2-A84E540DA700,2.17,2017-05-01,NULL
B9F10505-FFD5-43DB-A616-A851FEB2D187,2.85,2013-07-01,2016-06-01
309CF429-7097-45E8-BBAF-A85202556425,0.67,2018-11-01,NULL
580D6D62-AF48-49B8-B524-A854EFBCC7D8,1.42,2018-02-01,NULL
1D69EB2A-1E26-47E4-8ED2-A8559FD36B59,0.33,2014-01-01,2014-06-01
4C5E572C-F2B4-488F-9439-A86086672A8E,3.16,2011-08-01,2014-11-01
FE28BB58-5F98-4DD2-BFF5-A8659CC46C10,6.33,2013-03-01,NULL
16756454-6FAF-4215-BF71-A865B5FD1CE7,6.08,2013-06-01,NULL
787F91F2-526A-4330-81DA-A865DCFAD0A7,7.17,2012-05-01,NULL
EBE66FBA-86E6-46C7-ABA5-A873F795880B,8.67,2010-11-01,NULL
97323A60-1E9F-4B28-B256-A8756A4ADEC8,0.69,2017-02-01,2017-11-01
6F774217-FB01-405A-8253-A875C5D0BE61,0.75,2018-10-01,NULL
EF407C1F-3130-4A1F-8EE9-A878F9026BD4,1.25,2018-04-01,NULL
E87748C3-EE91-42B5-8D94-A87A5966725A,5.33,2014-03-01,NULL
D191E8DF-363C-41B0-A1D5-A88241AEF8C3,0.31,2019-02-01,NULL
31724066-7619-4E4F-AD55-A8849FEFBF2C,0.18,2017-10-01,2018-01-01
D4F11248-84C6-4FB7-AFF5-A8874DFF955F,1.73,2014-01-01,2015-11-01
149D5CC2-14E4-44E6-BC91-A88C32ECB9FB,1.93,2015-06-01,2017-06-01
737548D5-950E-40C8-9982-A895663B7E73,1.17,2017-01-01,2018-02-01
63D1F026-7575-4296-9749-A89AC0D9761C,0.58,2018-12-01,NULL
CA417156-92FE-4CDD-9A57-A8A13F443D0E,0.67,2018-11-01,NULL
377550CE-F7B8-41F6-AB67-A8A92C6BEB3D,1.58,2017-12-01,NULL
920BAE8D-13EC-43C9-B0FD-A8BEBFE71CCA,1.10,2014-04-01,2015-05-01
DE8A18EE-5EC6-40D8-9732-A8C28CE2A2D3,3.08,2015-09-01,2018-09-01
9ADF2622-4770-41AB-8CF0-A8C8ED60516C,1.75,2017-10-01,NULL
56C6AD8D-4F58-4DA5-BC3D-A8D039FB018A,0.17,2019-04-01,NULL
9580DBEF-1D48-44F0-9F1C-A8D3700B58AC,16.19,1999-05-01,2016-01-01
C176A6C5-1945-4827-8493-A8DF58031949,1.00,2019-03-01,NULL
C3A90E4A-0C52-4BE7-82A6-A8E005C31BC0,0.12,2019-04-01,NULL
988AFD96-9FAC-415B-B957-A8E41D8F639A,5.92,2013-08-01,NULL
5FB4135C-A1E3-499B-8599-A8EE3162780F,0.04,2016-08-01,2016-09-01
256C2E02-6003-48E6-A462-A8F4C773F3A6,13.33,2006-03-01,NULL
7798761A-9DE2-4A89-AC55-A903DF03910A,3.83,2015-09-01,NULL
A4CF2236-F182-4F8E-8692-A909C26B3B05,1.25,2018-04-01,NULL
43F9E348-0980-4B69-B6C8-A910DF36EA8B,0.60,2016-10-01,2017-05-01
FA761E72-6728-4894-AB3B-A91443BC0F3E,12.83,2006-09-01,NULL
E12220D2-8AD4-4D6E-BB4E-A91A36F21202,0.18,2019-04-01,NULL
42B9ED2F-2B88-4A2D-A3E4-A91DCDF13BD7,1.16,2016-04-01,2017-05-01
49543AC2-B71C-42C9-BC93-A91F6EBD2809,2.50,2018-12-01,NULL
3D05C01E-96FC-4B7F-B1C9-A91F98FB0C63,1.75,2017-10-01,NULL
BC16A476-417A-476E-BAD9-A9213FCE0D11,1.33,2018-11-01,NULL
1AFD340D-C40D-40DD-B81F-A923220C883E,0.67,2018-11-01,NULL
7AF34A15-BFF1-46E5-8D8C-A9243A89DBCB,1.55,2016-06-01,2017-12-01
EC4C1328-6B66-4126-A89B-A924A1C31ED7,1.50,2018-01-01,NULL
BD603F94-A832-4D63-84CE-A92E2AB948EF,1.17,2018-05-01,NULL
CEF7CB17-B521-4EFD-BFB1-A92E9B3480E7,0.58,2018-12-01,NULL
EDFB02B0-3941-4BA7-B20C-A931867B3221,13.66,2004-09-01,2018-05-01
B8D20E50-AE65-4583-B9EA-A93346D3A57C,2.58,2016-01-01,2018-07-01
88BEF936-D1D7-4BAB-8A33-A93FCC113755,6.33,2013-03-01,NULL
440C7C03-9989-4991-83D1-A94BF8405217,5.50,2014-01-01,NULL
0CDF68DC-CD90-489E-912B-A95BE860D3D3,4.50,2015-01-01,NULL
63043CCB-8EA7-4950-8472-A961BC172303,1.83,2017-09-01,NULL
B5160ADE-7E2B-4EEA-8A99-A962C86CCAD7,1.33,2018-03-01,NULL
C2BE6B35-24DB-4882-AB9C-A96363DA3052,10.08,2009-06-01,NULL
0D7B9012-9E9C-4D8F-8714-A9644DF0BFC6,2.19,2015-05-01,2017-07-01
39930ADB-D299-47A5-853D-A96612531C63,1.08,2018-06-01,NULL
F1D1D820-C52D-492C-A592-A979F7543BF3,0.74,2013-10-01,2014-07-01
D27D2A24-AD90-413C-8ED6-A97E40592478,1.75,2017-10-01,NULL
C9BC6932-6C8F-4F63-B6A8-A97E7ACF4739,0.05,2019-05-01,NULL
F6D7F324-DBEA-4F78-A358-A9836FEB0435,0.75,2018-10-01,NULL
939FD505-6355-4460-B191-A98A19254C9A,1.00,2018-07-01,NULL
F2D0CE96-ACCE-4B86-9B74-A98F31B114ED,4.42,2015-02-01,NULL
0C8A474C-821C-44A2-B682-A98F6BE34641,2.50,2017-01-01,NULL
D77BBA9E-5108-47E8-84DB-A99E5A9FF61E,3.83,2015-09-01,NULL
09088BDF-E8F9-41D3-9B30-A9B29E1246B9,1.08,2017-03-01,2018-03-01
3B6E543C-6719-4EC6-BD3C-A9B380615835,0.18,2019-04-01,NULL
B72C527E-AA04-4CD5-BD07-A9B749F3D01A,2.83,2017-10-01,NULL
6BB50162-DEE2-4613-B38F-A9B81A694A41,5.83,2013-09-01,NULL
3254E0B3-E356-4972-B38F-A9B81E324355,0.21,2019-03-01,NULL
884E0E04-404D-4255-8D60-A9BA299675AE,1.08,2018-06-01,NULL
3F2F395F-F3D5-4B3D-A7F4-A9BB22855B59,4.42,2018-05-01,2018-12-01
DF171328-FDFC-4E83-91A0-A9BB93E713E2,0.00,2014-05-01,2014-05-01
E3ED7385-7005-4F80-89A0-A9BBBDA6B541,9.42,2010-02-01,NULL
7FE4DF65-532D-4568-B0F9-A9BDFB632056,1.42,2018-02-01,NULL
EE37F336-83E7-4864-AA37-A9BED294F2EE,1.75,2017-10-01,NULL
A77E0CEE-75FD-4D28-B33B-A9DFB9C40D4C,1.25,2018-04-01,NULL
14B9D5A8-EDFB-4AE1-AA2D-A9ED5A8AA627,2.42,2017-02-01,NULL
4D9AFE1B-DB5C-45E7-AD67-A9F07625F627,3.42,2016-02-01,NULL
E002990F-528B-471C-BB46-A9F5661BE49F,10.67,2008-11-01,NULL
7001E14D-0589-4BC6-836A-A9F6453B0060,0.67,2018-03-01,2018-10-01
25CA4C78-2BB7-45EC-9459-A9FA0CCC9125,1.08,2018-06-01,NULL
23C8F4CB-F11A-4EE5-98B8-AA00ECE6CD3E,2.50,2016-02-01,2018-06-01
16DB28FC-0E38-42C6-81F1-AA01B28E10C3,1.83,2017-09-01,NULL
5D095593-0DF1-4997-B2E3-AA02A4B154A3,0.83,2018-09-01,NULL
BC1FDAB7-EFB6-4207-BC57-AA066BE2BF7C,0.83,2018-09-01,NULL
71789A7C-57B4-4D39-905D-AA07AECEB8B8,0.25,2019-03-01,NULL
F3B33878-444E-48C7-9F90-AA0A5FD53BD9,0.18,2019-04-01,NULL
2F3494C3-8F70-4C87-BE53-AA0B86CB91B1,11.31,2011-10-01,NULL
4AD7C865-4D9D-43A5-AAB0-AA0D438D63B0,1.25,2014-02-01,2015-05-01
5BD90771-F542-4163-B314-AA0F9C9C6296,0.67,2018-11-01,NULL
AB6145EF-60D0-4447-8D3E-AA115B281614,0.22,2014-02-01,2014-04-01
D520169A-9246-49A4-91A0-AA1E51B8E82A,4.33,2015-03-01,NULL
3355C75B-CAFC-4D3F-A825-AA2029F143BF,10.75,2016-08-01,NULL
B163476D-490F-4069-91C9-AA22CBEA2868,1.75,2017-10-01,NULL
5E781220-F9B6-4F36-BDCE-AA23410F810D,6.58,2012-12-01,NULL
FE456E9C-0C04-4584-AA67-AA26345A0C34,1.42,2018-02-01,NULL
29E3BE3B-6A28-4ACD-BD5F-AA2931CDF393,7.02,2014-06-01,2015-11-01
0F1DC238-8DF3-4631-B76E-AA2AA18176CF,0.67,2018-11-01,NULL
6052C1EF-2353-49C9-9CC5-AA3265431F3B,5.92,2013-08-01,NULL
C2A8A1EE-9515-46BD-A781-AA329785418E,0.23,2019-03-01,NULL
FE7DEA0D-BB07-4C59-90B6-AA33E6AB712B,1.17,2017-08-01,2018-09-01
9B29C028-C3AF-473E-A6C5-AA3476F103C4,15.53,2003-10-01,NULL
718B3A5E-9A52-4D05-9AAC-AA34E71EB20E,1.67,2017-11-01,NULL
B40408A9-F177-4E6B-83F8-AA36AF5391BE,0.67,2013-08-01,2014-04-01
F5E0F609-26C7-4835-A4FC-AA4A9643331C,1.33,2018-03-01,NULL
D543BAAF-1F7D-49BB-8829-AA4D6527716F,2.58,2016-12-01,NULL
3BF15964-4CCD-425D-834C-AA54E5F035A5,4.67,2014-11-01,NULL
6AF650D9-01ED-4137-955B-AA55DB6546B0,7.58,2011-12-01,NULL
8A06107F-3866-40B8-A904-AA5FE204DA58,0.03,2019-05-01,NULL
6B11E14F-577A-4E16-8042-AA6222698F56,5.67,2013-11-01,NULL
BDCC4603-23CF-4EAB-A30E-AA6526C2EC9E,5.08,2014-06-01,NULL
5324A851-E2ED-415B-9C25-AA66B9EDB743,0.50,2019-01-01,NULL
DCB9C6ED-5D4F-405C-907A-AA7712B78B05,0.92,2018-08-01,NULL
0A6E3F4A-FC9D-4EA5-B910-AA7B70E285BD,2.92,2019-04-01,NULL
14A2C1ED-8F57-49FE-AE4E-AA7D59A8A9A4,0.19,2019-03-01,NULL
